parent_code,calculation_month,snop_month,fc_kl
724059,2025-10-01,2026-03-01,0.46
724059,2025-09-01,2025-10-01,1.5
724059,2025-09-01,2025-11-01,1.92
724059,2025-09-01,2025-12-01,0.84
724059,2025-09-01,2026-01-01,0.47
724059,2025-09-01,2026-02-01,0.3836247347986223
724059,2025-08-01,2025-09-01,0.79
724059,2025-08-01,2025-10-01,1.4
724059,2025-08-01,2025-11-01,1.8
724059,2025-08-01,2025-12-01,0.84
724059,2025-08-01,2026-01-01,0.37
724059,2025-07-01,2025-08-01,0.37
724059,2025-07-01,2025-09-01,0.91
724059,2025-07-01,2025-10-01,1.4
724059,2025-07-01,2025-11-01,1.8
724059,2025-07-01,2025-12-01,0.84
724059,2025-06-01,2025-07-01,0.261
724059,2025-06-01,2025-08-01,0.3748
724059,2025-06-01,2025-09-01,0.9105
724059,2025-06-01,2025-10-01,1.3972
724059,2025-06-01,2025-11-01,1.8
724059,2025-05-01,2025-06-01,0.41
724059,2025-05-01,2025-07-01,0.23
724059,2025-05-01,2025-08-01,0.32
724059,2025-05-01,2025-09-01,0.79
724059,2025-05-01,2025-10-01,1.2
724059,2025-04-01,2025-05-01,0.59
724059,2025-04-01,2025-06-01,0.41
724059,2025-04-01,2025-07-01,0.23
724059,2025-04-01,2025-08-01,0.32
724059,2025-04-01,2025-09-01,0.79
724060,2026-03-01,2026-04-01,0.3165700645706843
724060,2026-03-01,2026-05-01,0.4108012464874709
724060,2026-03-01,2026-06-01,0.1635480000000004
724060,2026-03-01,2026-07-01,0.2051370000000009
724060,2026-03-01,2026-08-01,0.2548170000000007
724060,2026-02-01,2026-04-01,0.3165700645706843
724060,2026-02-01,2026-05-01,0.4564458294305231
724060,2026-02-01,2026-06-01,0.18
724060,2026-02-01,2026-07-01,0.23
724060,2026-02-01,2027-03-01,0.3775024833026437
724060,2026-01-01,2026-04-01,0.3506800000000007
724060,2026-01-01,2026-05-01,0.4012799999999995
724060,2026-01-01,2026-06-01,0.1817200000000004
724060,2026-01-01,2027-02-01,0.221105133025264
724060,2026-01-01,2027-03-01,0.3175024833026437
724060,2025-12-01,2025-04-01,0.3747400000000007
724060,2025-12-01,2025-05-01,0.3911199999999996
724060,2025-12-01,2026-01-01,0.5223307363107663
724060,2025-12-01,2026-02-01,0.341105133025264
724060,2025-12-01,2026-03-01,0.3775024833026437
724060,2025-11-01,2025-04-01,0.3575024833026437
724060,2025-11-01,2025-12-01,1.8
724060,2025-11-01,2026-01-01,0.5223307363107663
724060,2025-11-01,2026-02-01,0.341105133025264
724060,2025-11-01,2026-03-01,0.3775024833026437
724060,2025-10-01,2025-11-01,3.16
724060,2025-10-01,2025-12-01,1.07
724060,2025-10-01,2026-01-01,0.42
724060,2025-10-01,2026-02-01,0.1818092498250147
724060,2025-10-01,2026-03-01,0.15
724060,2025-09-01,2025-10-01,2.31
724060,2025-09-01,2025-11-01,3.395
724060,2025-09-01,2025-12-01,1.22
724060,2025-09-01,2026-01-01,0.51
724060,2025-09-01,2026-02-01,0.1818092498250147
724060,2025-08-01,2025-09-01,1.08
724060,2025-08-01,2025-10-01,2.3
724060,2025-08-01,2025-11-01,3.16
724060,2025-08-01,2025-12-01,1.07
724060,2025-08-01,2026-01-01,0.52
724060,2025-07-01,2025-08-01,0.48
724060,2025-07-01,2025-09-01,1.24
724060,2025-07-01,2025-10-01,2.3
724060,2025-07-01,2025-11-01,3.16
724060,2025-07-01,2025-12-01,1.07
724060,2025-06-01,2025-07-01,0.2402
724060,2025-06-01,2025-08-01,0.482
724060,2025-06-01,2025-09-01,1.2416
724060,2025-06-01,2025-10-01,2.303
724060,2025-06-01,2025-11-01,3.162
724060,2025-05-01,2025-06-01,0.22
724060,2025-05-01,2025-07-01,0.21
724060,2025-05-01,2025-08-01,0.4199999999999999
724060,2025-05-01,2025-09-01,1.08
724060,2025-05-01,2025-10-01,2.1
724060,2025-04-01,2025-05-01,0.31
724060,2025-04-01,2025-06-01,0.22
724060,2025-04-01,2025-07-01,0.21
724060,2025-04-01,2025-08-01,0.4199999999999999
724060,2025-04-01,2025-09-01,1.08
724061,2026-03-01,2026-04-01,0.2451729891546482
724061,2026-03-01,2026-05-01,0.2754235629859173
724061,2026-03-01,2026-06-01,0.1884959999999986
724061,2026-03-01,2026-07-01,0.2159009999999995
724061,2026-03-01,2026-08-01,0.1754324999999998
724061,2026-02-01,2026-04-01,0.2451729891546482
724061,2026-02-01,2026-05-01,0.3060261810954636
724061,2026-02-01,2026-06-01,0.21
724061,2026-02-01,2026-07-01,0.24
724061,2026-02-01,2027-03-01,0.1843942467904499
724061,2026-01-01,2026-04-01,0.2715900000000002
724061,2026-01-01,2026-05-01,0.2690399999999991
724061,2026-01-01,2026-06-01,0.2094399999999984
724061,2026-01-01,2027-02-01,0.1607915970678296
724061,2026-01-01,2027-03-01,0.1543942467904499
724061,2025-12-01,2025-04-01,0.2792450000000002
724061,2025-12-01,2025-05-01,0.2554099999999992
724061,2025-12-01,2026-01-01,0.4776692636892336
724061,2025-12-01,2026-02-01,0.2207915970678296
724061,2025-12-01,2026-03-01,0.1843942467904499
724061,2025-11-01,2025-04-01,0.1743942467904498
724061,2025-11-01,2025-12-01,1.9
724061,2025-11-01,2026-01-01,0.4776692636892336
724061,2025-11-01,2026-02-01,0.2207915970678296
724061,2025-11-01,2026-03-01,0.1843942467904499
724061,2025-10-01,2025-11-01,2.25
724061,2025-10-01,2025-12-01,1.17
724061,2025-10-01,2026-01-01,0.48
724061,2025-10-01,2026-02-01,0.1344910605291952
724061,2025-10-01,2026-03-01,0.11
724061,2025-09-01,2025-10-01,1.95
724061,2025-09-01,2025-11-01,2.81
724061,2025-09-01,2025-12-01,1.17
724061,2025-09-01,2026-01-01,0.48
724061,2025-09-01,2026-02-01,0.1344910605291952
724061,2025-08-01,2025-09-01,1.09
724061,2025-08-01,2025-10-01,1.84
724061,2025-08-01,2025-11-01,2.25
724061,2025-08-01,2025-12-01,1.17
724061,2025-08-01,2026-01-01,0.48
724061,2025-07-01,2025-08-01,0.27
724061,2025-07-01,2025-09-01,1.25
724061,2025-07-01,2025-10-01,1.84
724061,2025-07-01,2025-11-01,2.25
724061,2025-07-01,2025-12-01,1.17
724061,2025-06-01,2025-07-01,0.1615
724061,2025-06-01,2025-08-01,0.2711
724061,2025-06-01,2025-09-01,1.2509
724061,2025-06-01,2025-10-01,1.8423
724061,2025-06-01,2025-11-01,2.2523
724061,2025-05-01,2025-06-01,0.19
724061,2025-05-01,2025-07-01,0.14
724061,2025-05-01,2025-08-01,0.23
724061,2025-05-01,2025-09-01,1.09
724061,2025-05-01,2025-10-01,1.5
724061,2025-04-01,2025-05-01,0.23
724061,2025-04-01,2025-06-01,0.19
724061,2025-04-01,2025-07-01,0.14
724061,2025-04-01,2025-08-01,0.23
724061,2025-04-01,2025-09-01,1.09
724119,2026-03-01,2026-04-01,15.0
724119,2026-03-01,2026-05-01,18.0
724119,2026-03-01,2026-06-01,13.0
724119,2026-03-01,2026-07-01,12.0
724119,2026-03-01,2026-08-01,12.0
724119,2026-02-01,2026-04-01,15.0
724119,2026-02-01,2026-05-01,18.0
724119,2026-02-01,2026-06-01,13.0
724119,2026-02-01,2026-07-01,13.0
724119,2026-02-01,2027-03-01,12.28823286
724119,2026-01-01,2026-04-01,15.0
724119,2026-01-01,2026-05-01,18.0
724119,2026-01-01,2026-06-01,13.0
724119,2026-01-01,2027-02-01,12.64601156
724119,2026-01-01,2027-03-01,12.28823286
724119,2025-12-01,2025-04-01,13.0
724119,2025-12-01,2025-05-01,14.0
724119,2025-12-01,2026-01-01,12.02
724119,2025-12-01,2026-02-01,12.65
724119,2025-12-01,2026-03-01,12.29
724119,2025-11-01,2025-04-01,12.12449805353175
724119,2025-11-01,2025-12-01,16.0
724119,2025-11-01,2026-01-01,12.01516102
724119,2025-11-01,2026-02-01,9.64601156
724119,2025-11-01,2026-03-01,12.28823286
724119,2025-10-01,2025-11-01,7.64601156
724119,2025-10-01,2025-12-01,5.87104459
724119,2025-10-01,2026-01-01,12.01516102
724119,2025-10-01,2026-02-01,7.64601156
724119,2025-10-01,2026-03-01,12.28823286
724119,2025-09-01,2025-10-01,9.557514449
724119,2025-09-01,2025-11-01,7.64601156
724119,2025-09-01,2025-12-01,5.87104459
724119,2025-09-01,2026-01-01,12.01516102
724119,2025-09-01,2026-02-01,7.64601156
724119,2025-08-01,2025-09-01,6.007580511
724119,2025-08-01,2025-10-01,9.557514449
724119,2025-08-01,2025-11-01,9.557514449
724119,2025-08-01,2025-12-01,5.87104459
724119,2025-08-01,2026-01-01,12.01516102
724119,2025-07-01,2025-08-01,8.11
724119,2025-07-01,2025-09-01,6.007580511
724119,2025-07-01,2025-10-01,9.557514449
724119,2025-07-01,2025-11-01,9.557514449
724119,2025-07-01,2025-12-01,5.87104459
724119,2025-06-01,2025-07-01,19.759999999999998
724119,2025-06-01,2025-08-01,20.509999999999998
724119,2025-06-01,2025-09-01,6.007580511
724119,2025-06-01,2025-10-01,9.557514449
724119,2025-06-01,2025-11-01,9.557514449
724119,2025-05-01,2025-06-01,8.280652352
724119,2025-05-01,2025-07-01,21.130586291
724119,2025-05-01,2025-08-01,10.919083401
724119,2025-05-01,2025-09-01,10.007580511
724119,2025-05-01,2025-10-01,11.557514449
724119,2025-04-01,2025-05-01,10.92287366
724119,2025-04-01,2025-06-01,6.280652352
724119,2025-04-01,2025-07-01,19.830586291
724119,2025-04-01,2025-08-01,7.919083401
724119,2025-04-01,2025-09-01,6.007580511
724120,2026-03-01,2026-04-01,0.33
724120,2026-03-01,2026-05-01,0.33
724120,2026-03-01,2026-06-01,0.33
724120,2026-03-01,2026-07-01,0.33
724120,2026-03-01,2026-08-01,0.33
724120,2026-02-01,2026-04-01,0.33
724120,2026-02-01,2026-05-01,0.33
724120,2026-02-01,2026-06-01,0.33
724120,2026-02-01,2026-07-01,0.3267904093244411
724120,2026-02-01,2027-03-01,0.33
724120,2026-01-01,2026-04-01,0.33
724120,2026-01-01,2026-05-01,0.3267904093244411
724120,2026-01-01,2026-06-01,0.1518186736772202
724120,2026-01-01,2027-02-01,0.33
724120,2026-01-01,2027-03-01,0.33
724120,2025-12-01,2025-04-01,0.3267904093244411
724120,2025-12-01,2025-05-01,0.3267904093244411
724120,2025-12-01,2026-01-01,0.3734774933804074
724120,2025-12-01,2026-02-01,0.4019101484209243
724120,2025-12-01,2026-03-01,0.3267904093244411
724120,2025-11-01,2025-04-01,0.3267904093244411
724120,2025-11-01,2025-12-01,0.3309494551631833
724120,2025-11-01,2026-01-01,0.3734774933804074
724120,2025-11-01,2026-02-01,0.4019101484209243
724120,2025-11-01,2026-03-01,0.3267904093244411
724120,2025-10-01,2025-11-01,0.28
724120,2025-10-01,2025-12-01,0.3
724120,2025-10-01,2026-01-01,0.37
724120,2025-10-01,2026-02-01,0.2908074706843375
724120,2025-10-01,2026-03-01,0.5978399999999999
724120,2025-09-01,2025-10-01,0.35
724120,2025-09-01,2025-11-01,0.28
724120,2025-09-01,2025-12-01,0.3
724120,2025-09-01,2026-01-01,0.37
724120,2025-09-01,2026-02-01,0.2116913993515908
724120,2025-08-01,2025-09-01,0.28
724120,2025-08-01,2025-10-01,0.35
724120,2025-08-01,2025-11-01,0.28
724120,2025-08-01,2025-12-01,0.3
724120,2025-08-01,2026-01-01,0.37
724120,2025-07-01,2025-08-01,0.36
724120,2025-07-01,2025-09-01,0.32
724120,2025-07-01,2025-10-01,0.35
724120,2025-07-01,2025-11-01,0.28
724120,2025-07-01,2025-12-01,0.3
724120,2025-06-01,2025-07-01,0.2363
724120,2025-06-01,2025-08-01,0.3641
724120,2025-06-01,2025-09-01,0.3163
724120,2025-06-01,2025-10-01,0.3542
724120,2025-06-01,2025-11-01,0.2835
724120,2025-05-01,2025-06-01,0.34
724120,2025-05-01,2025-07-01,0.21
724120,2025-05-01,2025-08-01,0.3
724120,2025-05-01,2025-09-01,0.28
724120,2025-05-01,2025-10-01,0.37
724120,2025-04-01,2025-05-01,0.41
724120,2025-04-01,2025-06-01,0.34
724120,2025-04-01,2025-07-01,0.21
724120,2025-04-01,2025-08-01,0.3
724120,2025-04-01,2025-09-01,0.28
724121,2026-03-01,2026-04-01,0.67
724121,2026-03-01,2026-05-01,0.67
724121,2026-03-01,2026-06-01,0.67
724121,2026-03-01,2026-07-01,0.67
724121,2026-03-01,2026-08-01,0.67
724121,2026-02-01,2026-04-01,0.67
724121,2026-02-01,2026-05-01,0.67
724121,2026-02-01,2026-06-01,0.67
724121,2026-02-01,2026-07-01,0.667868534098646
724121,2026-02-01,2027-03-01,0.67
724121,2026-01-01,2026-04-01,0.67
724121,2026-01-01,2026-05-01,0.667868534098646
724121,2026-01-01,2026-06-01,0.2935223828996953
724121,2026-01-01,2027-02-01,0.67
724121,2026-01-01,2027-03-01,0.67
724121,2025-12-01,2025-04-01,0.7928685340986457
724121,2025-12-01,2025-05-01,0.667868534098646
724121,2025-12-01,2026-01-01,0.5565225066195928
724121,2025-12-01,2026-02-01,0.7177487950021626
724121,2025-12-01,2026-03-01,0.7928685340986457
724121,2025-11-01,2025-04-01,0.7928685340986457
724121,2025-11-01,2025-12-01,0.6550077191725256
724121,2025-11-01,2026-01-01,0.5565225066195928
724121,2025-11-01,2026-02-01,0.7177487950021626
724121,2025-11-01,2026-03-01,0.7928685340986457
724121,2025-10-01,2025-11-01,0.88
724121,2025-10-01,2025-12-01,0.6
724121,2025-10-01,2026-01-01,0.56
724121,2025-10-01,2026-02-01,0.3915593658140412
724121,2025-10-01,2026-03-01,0.70336
724121,2025-09-01,2025-10-01,0.66
724121,2025-09-01,2025-11-01,0.88
724121,2025-09-01,2025-12-01,0.6
724121,2025-09-01,2026-01-01,0.56
724121,2025-09-01,2026-02-01,0.4283086006484096
724121,2025-08-01,2025-09-01,0.47
724121,2025-08-01,2025-10-01,0.66
724121,2025-08-01,2025-11-01,0.88
724121,2025-08-01,2025-12-01,0.6
724121,2025-08-01,2026-01-01,0.56
724121,2025-07-01,2025-08-01,0.56
724121,2025-07-01,2025-09-01,0.54
724121,2025-07-01,2025-10-01,0.66
724121,2025-07-01,2025-11-01,0.88
724121,2025-07-01,2025-12-01,0.6
724121,2025-06-01,2025-07-01,0.4398
724121,2025-06-01,2025-08-01,0.5571999999999999
724121,2025-06-01,2025-09-01,0.5432
724121,2025-06-01,2025-10-01,0.6592
724121,2025-06-01,2025-11-01,0.8814000000000001
724121,2025-05-01,2025-06-01,0.59
724121,2025-05-01,2025-07-01,0.38
724121,2025-05-01,2025-08-01,0.49
724121,2025-05-01,2025-09-01,0.47
724121,2025-05-01,2025-10-01,0.51
724121,2025-04-01,2025-05-01,0.69
724121,2025-04-01,2025-06-01,0.59
724121,2025-04-01,2025-07-01,0.38
724121,2025-04-01,2025-08-01,0.49
724121,2025-04-01,2025-09-01,0.47
724950,2026-03-01,2026-04-01,0.5
724950,2026-03-01,2026-05-01,0.8
724950,2026-03-01,2026-06-01,0.5
724950,2026-03-01,2026-07-01,0.5
724950,2026-03-01,2026-08-01,0.5
724950,2026-02-01,2026-04-01,1.32
724950,2026-02-01,2026-05-01,1.65
724950,2026-02-01,2026-06-01,1.3
724950,2026-02-01,2026-07-01,1.0
724950,2026-02-01,2027-03-01,1.0
724950,2026-01-01,2026-04-01,1.2
724950,2026-01-01,2026-05-01,1.5
724950,2026-01-01,2026-06-01,1.2
724950,2026-01-01,2027-02-01,0.5
724950,2026-01-01,2027-03-01,1.0
724950,2025-12-01,2025-04-01,1.2
724950,2025-12-01,2025-05-01,1.5
724950,2025-12-01,2026-01-01,0.5
724950,2025-12-01,2026-02-01,0.5
724950,2025-12-01,2026-03-01,1.0
724950,2025-11-01,2025-04-01,1.0
724950,2025-11-01,2025-12-01,2.0
724950,2025-11-01,2026-01-01,0.5
724950,2025-11-01,2026-02-01,0.5
724950,2025-11-01,2026-03-01,1.0
725248,2026-03-01,2026-04-01,1.5
725248,2026-03-01,2026-05-01,2.0
725248,2026-03-01,2026-06-01,1.5
725248,2026-03-01,2026-07-01,1.0
725248,2026-03-01,2026-08-01,1.0
725248,2026-02-01,2026-04-01,1.0
725248,2026-02-01,2026-05-01,1.0
725248,2026-02-01,2026-06-01,1.0
725248,2026-02-01,2026-07-01,1.0
725248,2026-02-01,2027-03-01,2.181718011
725248,2026-01-01,2026-04-01,1.0
725248,2026-01-01,2026-05-01,1.0
725248,2026-01-01,2026-06-01,1.0
725248,2026-01-01,2027-02-01,2.0
725248,2026-01-01,2027-03-01,2.181718011
725248,2025-12-01,2025-04-01,1.0
725248,2025-12-01,2025-05-01,1.0
725248,2025-12-01,2026-01-01,2.02
725248,2025-12-01,2026-02-01,2.0
725248,2025-12-01,2026-03-01,2.18
725248,2025-11-01,2025-04-01,2.079233851818679
725248,2025-11-01,2025-12-01,3.431265272
725248,2025-11-01,2026-01-01,2.022124278
725248,2025-11-01,2026-02-01,2.46862454
725248,2025-11-01,2026-03-01,2.181718011
725248,2025-10-01,2025-11-01,4.46862454
725248,2025-10-01,2025-12-01,3.431265272
725248,2025-10-01,2026-01-01,7.022124278
725248,2025-10-01,2026-02-01,4.46862454
725248,2025-10-01,2026-03-01,7.181718011
725248,2025-09-01,2025-10-01,5.585780675
725248,2025-09-01,2025-11-01,4.46862454
725248,2025-09-01,2025-12-01,3.431265272
725248,2025-09-01,2026-01-01,7.022124278
725248,2025-09-01,2026-02-01,4.46862454
725248,2025-08-01,2025-09-01,3.511062139
725248,2025-08-01,2025-10-01,5.585780675
725248,2025-08-01,2025-11-01,5.585780675
725248,2025-08-01,2025-12-01,3.431265272
725248,2025-08-01,2026-01-01,7.022124278
725248,2025-07-01,2025-08-01,4.628218274
725248,2025-07-01,2025-09-01,3.511062139
725248,2025-07-01,2025-10-01,5.585780675
725248,2025-07-01,2025-11-01,5.585780675
725248,2025-07-01,2025-12-01,3.431265272
725248,2025-06-01,2025-07-01,5.745374409
725248,2025-06-01,2025-08-01,4.628218274
725248,2025-06-01,2025-09-01,3.511062139
725248,2025-06-01,2025-10-01,5.585780675
725248,2025-06-01,2025-11-01,5.585780675
725248,2025-05-01,2025-06-01,3.670655872
725248,2025-05-01,2025-07-01,5.745374409
725248,2025-05-01,2025-08-01,4.628218274
725248,2025-05-01,2025-09-01,3.511062139
725248,2025-05-01,2025-10-01,5.585780675
725248,2025-04-01,2025-05-01,6.383749343
725248,2025-04-01,2025-06-01,3.670655872
725248,2025-04-01,2025-07-01,5.745374409
725248,2025-04-01,2025-08-01,4.628218274
725248,2025-04-01,2025-09-01,3.511062139
725314,2026-03-01,2026-04-01,0.7
725314,2026-03-01,2026-05-01,0.8
725314,2026-03-01,2026-06-01,0.7
725314,2026-03-01,2026-07-01,0.6
725314,2026-03-01,2026-08-01,0.7
725314,2026-02-01,2026-04-01,0.7
725314,2026-02-01,2026-05-01,1.226275143
725314,2026-02-01,2026-06-01,0.7
725314,2026-02-01,2026-07-01,0.6
725314,2026-02-01,2027-03-01,1.401457306
725314,2026-01-01,2026-04-01,0.9
725314,2026-01-01,2026-05-01,1.226275143
725314,2026-01-01,2026-06-01,0.9
725314,2026-01-01,2027-02-01,0.718801518
725314,2026-01-01,2027-03-01,1.617457306
725314,2025-12-01,2025-04-01,1.5
725314,2025-12-01,2025-05-01,2.026275143
725314,2025-12-01,2026-01-01,0.9682951756
725314,2025-12-01,2026-02-01,0.718801518
725314,2025-12-01,2026-03-01,1.617457306
725314,2025-11-01,2025-04-01,0.8827550836451343
725314,2025-11-01,2025-12-01,0.6262751430000001
725314,2025-11-01,2026-01-01,0.9682951756
725314,2025-11-01,2026-02-01,0.718801518
725314,2025-11-01,2026-03-01,1.617457306
725314,2025-10-01,2025-11-01,1.17885346
725314,2025-10-01,2025-12-01,1.147507642895853
725314,2025-10-01,2026-01-01,0.8938689960620292
725314,2025-10-01,2026-02-01,0.8533540388851343
725314,2025-10-01,2026-03-01,0.8533540388851343
725314,2025-09-01,2025-10-01,0.7895553294713706
725314,2025-09-01,2025-11-01,0.7836615167226646
725314,2025-09-01,2025-12-01,1.147507642895853
725314,2025-09-01,2026-01-01,0.8938689960620292
725314,2025-09-01,2026-02-01,0.8533540388851343
725314,2025-08-01,2025-09-01,1.226275143
725314,2025-08-01,2025-10-01,0.770801518
725314,2025-08-01,2025-11-01,0.7708015179999999
725314,2025-08-01,2025-12-01,1.2
725314,2025-08-01,2026-01-01,0.77
725314,2025-07-01,2025-08-01,0.875910816
725314,2025-07-01,2025-09-01,1.226275143
725314,2025-07-01,2025-10-01,0.770801518
725314,2025-07-01,2025-11-01,0.7708015179999999
725314,2025-07-01,2025-12-01,1.2
725314,2025-06-01,2025-07-01,1.226275143
725314,2025-06-01,2025-08-01,0.875910816
725314,2025-06-01,2025-09-01,1.226275143
725314,2025-06-01,2025-10-01,0.770801518
725314,2025-06-01,2025-11-01,0.7708015179999999
725314,2025-05-01,2025-06-01,0.875910816
725314,2025-05-01,2025-07-01,1.226275143
725314,2025-05-01,2025-08-01,0.875910816
725314,2025-05-01,2025-09-01,1.226275143
725314,2025-05-01,2025-10-01,1.0
725314,2025-04-01,2025-05-01,1.226275143
725314,2025-04-01,2025-06-01,0.875910816
725314,2025-04-01,2025-07-01,1.226275143
725314,2025-04-01,2025-08-01,0.875910816
725314,2025-04-01,2025-09-01,1.226275143
725315,2026-03-01,2026-04-01,1.5
725315,2026-03-01,2026-05-01,2.0
725315,2026-03-01,2026-06-01,1.5
725315,2026-03-01,2026-07-01,1.2
725315,2026-03-01,2026-08-01,1.4
725315,2026-02-01,2026-04-01,1.208516951
725315,2026-02-01,2026-05-01,1.922640604
725315,2026-02-01,2026-06-01,1.208516951
725315,2026-02-01,2026-07-01,1.2
725315,2026-02-01,2027-03-01,5.897303547
725315,2026-01-01,2026-04-01,1.208516951
725315,2026-01-01,2026-05-01,1.922640604
725315,2026-01-01,2026-06-01,1.208516951
725315,2026-01-01,2027-02-01,1.208516951
725315,2026-01-01,2027-03-01,2.697303547
725315,2025-12-01,2025-04-01,1.496516951
725315,2025-12-01,2025-05-01,2.210640604
725315,2025-12-01,2026-01-01,1.208516951
725315,2025-12-01,2026-02-01,1.208516951
725315,2025-12-01,2026-03-01,2.697303547
725315,2025-11-01,2025-04-01,1.395834765797549
725315,2025-11-01,2025-12-01,0.99488
725315,2025-11-01,2026-01-01,1.208516951
725315,2025-11-01,2026-02-01,1.208516951
725315,2025-11-01,2026-03-01,2.697303547
725315,2025-10-01,2025-11-01,1.8549276619176
725315,2025-10-01,2025-12-01,1.660497112145284
725315,2025-10-01,2026-01-01,1.757002875005101
725315,2025-10-01,2026-02-01,1.512115397957549
725315,2025-10-01,2026-03-01,1.512115397957549
725315,2025-09-01,2025-10-01,1.277028838812787
725315,2025-09-01,2025-11-01,1.254927661917604
725315,2025-09-01,2025-12-01,1.660497112145284
725315,2025-09-01,2026-01-01,1.757002875005101
725315,2025-09-01,2026-02-01,1.512115397957549
725315,2025-08-01,2025-09-01,0.922640604
725315,2025-08-01,2025-10-01,1.208516951
725315,2025-08-01,2025-11-01,1.208516951
725315,2025-08-01,2025-12-01,1.9
725315,2025-08-01,2026-01-01,1.2
725315,2025-07-01,2025-08-01,1.373314717
725315,2025-07-01,2025-09-01,0.922640604
725315,2025-07-01,2025-10-01,1.208516951
725315,2025-07-01,2025-11-01,1.208516951
725315,2025-07-01,2025-12-01,1.9
725315,2025-06-01,2025-07-01,1.922640604
725315,2025-06-01,2025-08-01,1.373314717
725315,2025-06-01,2025-09-01,1.922640604
725315,2025-06-01,2025-10-01,1.208516951
725315,2025-06-01,2025-11-01,1.208516951
725315,2025-05-01,2025-06-01,1.373314717
725315,2025-05-01,2025-07-01,1.922640604
725315,2025-05-01,2025-08-01,1.573314717
725315,2025-05-01,2025-09-01,2.022640604
725315,2025-05-01,2025-10-01,1.308516951
725315,2025-04-01,2025-05-01,1.922640604
725315,2025-04-01,2025-06-01,1.373314717
725315,2025-04-01,2025-07-01,1.922640604
725315,2025-04-01,2025-08-01,1.373314717
725315,2025-04-01,2025-09-01,1.922640604
725947,2026-03-01,2026-04-01,1.8
725947,2026-03-01,2026-05-01,1.7
725947,2026-03-01,2026-06-01,3.2
725947,2026-03-01,2026-07-01,1.2
725947,2026-03-01,2026-08-01,1.2
725947,2026-02-01,2026-04-01,2.0
725947,2026-02-01,2026-05-01,2.0
725947,2026-02-01,2026-06-01,3.6472
725947,2026-02-01,2026-07-01,1.2
725947,2026-02-01,2027-03-01,3.90459999999996
725947,2026-01-01,2026-04-01,1.65
725947,2026-01-01,2026-05-01,1.8
725947,2026-01-01,2026-06-01,3.34413194032
725947,2026-01-01,2027-02-01,3.90459999999996
725947,2026-01-01,2027-03-01,2.30348583989335
725947,2025-12-01,2025-04-01,1.65
725947,2025-12-01,2025-05-01,1.8
725947,2025-12-01,2026-01-01,1.22743892345162
725947,2025-12-01,2026-02-01,3.90459999999996
725947,2025-12-01,2026-03-01,2.30348583989335
725947,2025-11-01,2025-04-01,2.20935389957335
725947,2025-11-01,2025-12-01,3.90459999999996
725947,2025-11-01,2026-01-01,1.22743892345162
725947,2025-11-01,2026-02-01,3.90459999999996
725947,2025-11-01,2026-03-01,2.30348583989335
725947,2025-10-01,2025-11-01,3.07364870059149
725947,2025-10-01,2025-12-01,1.97126003743603
725947,2025-10-01,2026-01-01,1.427438923451621
725947,2025-10-01,2026-02-01,1.90070749485072
725947,2025-10-01,2026-03-01,2.30348583989335
725947,2025-09-01,2025-10-01,3.80109559769656
725947,2025-09-01,2025-11-01,1.34345441228672
725947,2025-09-01,2025-12-01,1.97126003743603
725947,2025-09-01,2026-01-01,1.427438923451621
725947,2025-09-01,2026-02-01,1.90070749485072
725947,2025-08-01,2025-09-01,1.7
725947,2025-08-01,2025-10-01,2.10109559769656
725947,2025-08-01,2025-11-01,1.743454412286723
725947,2025-08-01,2025-12-01,2.35
725947,2025-08-01,2026-01-01,1.42
725947,2025-07-01,2025-08-01,1.62
725947,2025-07-01,2025-09-01,2.2
725947,2025-07-01,2025-10-01,2.10109559769656
725947,2025-07-01,2025-11-01,1.743454412286723
725947,2025-07-01,2025-12-01,2.35
725947,2025-06-01,2025-07-01,1.9
725947,2025-06-01,2025-08-01,1.62
725947,2025-06-01,2025-09-01,2.2
725947,2025-06-01,2025-10-01,2.10109559769656
725947,2025-06-01,2025-11-01,1.743454412286723
725947,2025-05-01,2025-06-01,3.4
725947,2025-05-01,2025-07-01,1.62
725947,2025-05-01,2025-08-01,1.62
725947,2025-05-01,2025-09-01,1.89
725947,2025-05-01,2025-10-01,1.6
725947,2025-04-01,2025-05-01,1.75
725947,2025-04-01,2025-06-01,3.19
725947,2025-04-01,2025-07-01,1.625468465970975
725947,2025-04-01,2025-08-01,1.570052609425465
725947,2025-04-01,2025-09-01,1.888799590904004
725948,2026-03-01,2026-04-01,1.4
725948,2026-03-01,2026-05-01,1.2
725948,2026-03-01,2026-06-01,2.6
725948,2026-03-01,2026-07-01,1.15
725948,2026-03-01,2026-08-01,1.0
725948,2026-02-01,2026-04-01,1.4
725948,2026-02-01,2026-05-01,1.4
725948,2026-02-01,2026-06-01,2.8688
725948,2026-02-01,2026-07-01,1.15
725948,2026-02-01,2027-03-01,2.47239999999998
725948,2026-01-01,2026-04-01,1.25
725948,2026-01-01,2026-05-01,1.1
725948,2026-01-01,2026-06-01,1.94847508576
725948,2026-01-01,2027-02-01,2.47239999999998
725948,2026-01-01,2027-03-01,1.90686150796195
725948,2025-12-01,2025-04-01,1.25
725948,2025-12-01,2025-05-01,1.1
725948,2025-12-01,2026-01-01,0.7799887986257501
725948,2025-12-01,2026-02-01,2.47239999999998
725948,2025-12-01,2026-03-01,1.90686150796195
725948,2025-11-01,2025-04-01,1.76838642220195
